id,language,text,asset_path,type,duration_ms,sample_rate,channels,peak_db,loudness,status,used_by,notes
vi_word_oom,vi,ôm,assets/audio/vi/words/oom.wav,content,179,22050,1,-1.37,-13.64,VALID,assets/content/vietnamese/words.json,ok
vi_word_xin,vi,xin,assets/audio/vi/words/xin.wav,content,348,22050,1,-3.46,-15.74,VALID,assets/content/vietnamese/words.json,ok
vi_word_carm_own,vi,cảm ơn,assets/audio/vi/words/carm_own.wav,content,422,22050,1,-1.37,-11.85,VALID,assets/content/vietnamese/words.json,ok
vi_word_xin_looxi,vi,xin lỗi,assets/audio/vi/words/xin_looxi.wav,content,423,22050,1,-1.37,-13.7,VALID,assets/content/vietnamese/words.json,ok
vi_word_sajch,vi,sạch,assets/audio/vi/words/sajch.wav,content,305,22050,1,-1.37,-15.21,VALID,assets/content/vietnamese/words.json,ok
vi_word_baarn,vi,bẩn,assets/audio/vi/words/baarn.wav,content,360,22050,1,-3.46,-17.47,VALID,assets/content/vietnamese/words.json,ok
vi_word_nosng,vi,nóng,assets/audio/vi/words/nosng.wav,content,483,22050,1,-3.46,-16.82,VALID,assets/content/vietnamese/words.json,ok
vi_word_lajnh,vi,lạnh,assets/audio/vi/words/lajnh.wav,content,378,22050,1,-3.46,-17.62,VALID,assets/content/vietnamese/words.json,ok
vi_word_nhanh,vi,nhanh,assets/audio/vi/words/nhanh.wav,content,355,22050,1,-3.46,-17.15,VALID,assets/content/vietnamese/words.json,ok
vi_word_chaajm,vi,chậm,assets/audio/vi/words/chaajm.wav,content,402,22050,1,-3.46,-18.93,VALID,assets/content/vietnamese/words.json,ok
vi_word_sasch_vowr,vi,sách vở,assets/audio/vi/words/sasch_vowr.wav,content,503,22050,1,-1.37,-13.62,VALID,assets/content/vietnamese/words.json,ok
vi_word_bafi_taajp,vi,bài tập,assets/audio/vi/words/bafi_taajp.wav,content,434,22050,1,-1.37,-14.39,VALID,assets/content/vietnamese/words.json,ok
vi_word_ddi_hojc,vi,đi học,assets/audio/vi/words/ddi_hojc.wav,content,375,22050,1,-1.37,-13.4,VALID,assets/content/vietnamese/words.json,ok
vi_word_veef_nhaf,vi,về nhà,assets/audio/vi/words/veef_nhaf.wav,content,457,22050,1,-1.37,-15.08,VALID,assets/content/vietnamese/words.json,ok
vi_word_ngur_ngon,vi,ngủ ngon,assets/audio/vi/words/ngur_ngon.wav,content,468,22050,1,-1.37,-12.66,VALID,assets/content/vietnamese/words.json,ok
vi_word_basnh_bao,vi,bánh bao,assets/audio/vi/words/basnh_bao.wav,content,457,22050,1,-1.37,-13.33,VALID,assets/content/vietnamese/words.json,ok
vi_word_xooi,vi,xôi,assets/audio/vi/words/xooi.wav,content,325,22050,1,-3.46,-15.56,VALID,assets/content/vietnamese/words.json,ok
vi_word_chef,vi,chè,assets/audio/vi/words/chef.wav,content,395,22050,1,-3.46,-16.98,VALID,assets/content/vietnamese/words.json,ok
vi_word_canh,vi,canh,assets/audio/vi/words/canh.wav,content,378,22050,1,-3.46,-18.53,VALID,assets/content/vietnamese/words.json,ok
vi_word_rau,vi,rau,assets/audio/vi/words/rau.wav,content,325,22050,1,-3.46,-16.95,VALID,assets/content/vietnamese/words.json,ok
vi_word_thijt,vi,thịt,assets/audio/vi/words/thijt.wav,content,366,22050,1,-3.46,-18.47,VALID,assets/content/vietnamese/words.json,ok
vi_word_truwsng,vi,trứng,assets/audio/vi/words/truwsng.wav,content,355,22050,1,-3.46,-16.85,VALID,assets/content/vietnamese/words.json,ok
vi_word_muoosi,vi,muối,assets/audio/vi/words/muoosi.wav,content,295,22050,1,-1.37,-12.3,VALID,assets/content/vietnamese/words.json,ok
vi_word_dduwowfng,vi,đường,assets/audio/vi/words/dduwowfng.wav,content,307,22050,1,-1.37,-10.98,VALID,assets/content/vietnamese/words.json,ok
vi_word_gajo,vi,gạo,assets/audio/vi/words/gajo.wav,content,383,22050,1,-3.46,-19.46,VALID,assets/content/vietnamese/words.json,ok
vi_word_chaso_gaf,vi,cháo gà,assets/audio/vi/words/chaso_gaf.wav,content,452,22050,1,-1.37,-15.32,VALID,assets/content/vietnamese/words.json,ok
vi_word_susp,vi,súp,assets/audio/vi/words/susp.wav,content,369,22050,1,-3.46,-16.71,VALID,assets/content/vietnamese/words.json,ok
vi_word_basnh_chuwng,vi,bánh chưng,assets/audio/vi/words/basnh_chuwng.wav,content,388,22050,1,-1.37,-13.4,VALID,assets/content/vietnamese/words.json,ok
vi_word_teest,vi,tết,assets/audio/vi/words/teest.wav,content,335,22050,1,-3.46,-16.37,VALID,assets/content/vietnamese/words.json,ok
vi_word_lif_xif,vi,lì xì,assets/audio/vi/words/lif_xif.wav,content,433,22050,1,-1.37,-12.81,VALID,assets/content/vietnamese/words.json,ok
vi_word_bust_chif,vi,bút chì,assets/audio/vi/words/bust_chif.wav,content,423,22050,1,-1.37,-14.01,VALID,assets/content/vietnamese/words.json,ok
vi_word_taary,vi,tẩy,assets/audio/vi/words/taary.wav,content,395,22050,1,-3.46,-15.64,VALID,assets/content/vietnamese/words.json,ok
vi_word_hoojp,vi,hộp,assets/audio/vi/words/hoojp.wav,content,302,22050,1,-3.46,-17.68,VALID,assets/content/vietnamese/words.json,ok
vi_word_tusi,vi,túi,assets/audio/vi/words/tusi.wav,content,347,22050,1,-3.46,-16.87,VALID,assets/content/vietnamese/words.json,ok
vi_word_khawn,vi,khăn,assets/audio/vi/words/khawn.wav,content,344,22050,1,-3.46,-17.82,VALID,assets/content/vietnamese/words.json,ok
vi_word_xaf_phofng,vi,xà phòng,assets/audio/vi/words/xaf_phofng.wav,content,434,22050,1,-1.37,-13.49,VALID,assets/content/vietnamese/words.json,ok
vi_word_bafn_chari,vi,bàn chải,assets/audio/vi/words/bafn_chari.wav,content,446,22050,1,-1.37,-16.24,VALID,assets/content/vietnamese/words.json,ok
vi_word_goosi,vi,gối,assets/audio/vi/words/goosi.wav,content,337,22050,1,-3.46,-16.34,VALID,assets/content/vietnamese/words.json,ok
vi_word_chawn,vi,chăn,assets/audio/vi/words/chawn.wav,content,378,22050,1,-3.46,-18.29,VALID,assets/content/vietnamese/words.json,ok
vi_word_tur,vi,tủ,assets/audio/vi/words/tur.wav,content,247,22050,1,-1.37,-11.93,VALID,assets/content/vietnamese/words.json,ok
vi_word_quajt,vi,quạt,assets/audio/vi/words/quajt.wav,content,284,22050,1,-1.37,-14.54,VALID,assets/content/vietnamese/words.json,ok
vi_word_masy,vi,máy,assets/audio/vi/words/masy.wav,content,314,22050,1,-3.46,-16.94,VALID,assets/content/vietnamese/words.json,ok
vi_word_chuoong,vi,chuông,assets/audio/vi/words/chuoong.wav,content,284,22050,1,-1.37,-13.45,VALID,assets/content/vietnamese/words.json,ok
vi_word_cofi,vi,còi,assets/audio/vi/words/cofi.wav,content,397,22050,1,-3.46,-16.8,VALID,assets/content/vietnamese/words.json,ok
vi_word_troosng,vi,trống,assets/audio/vi/words/troosng.wav,content,292,22050,1,-1.37,-13.77,VALID,assets/content/vietnamese/words.json,ok
vi_word_saso,vi,sáo,assets/audio/vi/words/saso.wav,content,283,22050,1,-1.37,-13.96,VALID,assets/content/vietnamese/words.json,ok
vi_word_ddafn,vi,đàn,assets/audio/vi/words/ddafn.wav,content,282,22050,1,-1.37,-13.68,VALID,assets/content/vietnamese/words.json,ok
vi_word_nhajc,vi,nhạc,assets/audio/vi/words/nhajc.wav,content,401,22050,1,-3.46,-16.09,VALID,assets/content/vietnamese/words.json,ok
vi_word_vex,vi,vẽ,assets/audio/vi/words/vex.wav,content,225,22050,1,-1.37,-13.21,VALID,assets/content/vietnamese/words.json,ok
vi_word_too,vi,tô,assets/audio/vi/words/too.wav,content,202,22050,1,-1.37,-12.82,VALID,assets/content/vietnamese/words.json,ok
vi_word_ddojc,vi,đọc,assets/audio/vi/words/ddojc.wav,content,325,22050,1,-3.46,-17.52,VALID,assets/content/vietnamese/words.json,ok
vi_word_vieest,vi,viết,assets/audio/vi/words/vieest.wav,content,402,22050,1,-3.46,-17.22,VALID,assets/content/vietnamese/words.json,ok
vi_word_hojc,vi,học,assets/audio/vi/words/hojc.wav,content,314,22050,1,-3.46,-18.81,VALID,assets/content/vietnamese/words.json,ok
vi_word_chuwx,vi,chữ,assets/audio/vi/words/chuwx.wav,content,348,22050,1,-3.46,-19.14,VALID,assets/content/vietnamese/words.json,ok
vi_word_soos,vi,số,assets/audio/vi/words/soos.wav,content,202,22050,1,-1.37,-12.73,VALID,assets/content/vietnamese/words.json,ok
vi_word_hifnh,vi,hình,assets/audio/vi/words/hifnh.wav,content,413,22050,1,-3.46,-15.37,VALID,assets/content/vietnamese/words.json,ok
vi_word_mafu_sawsc,vi,màu sắc,assets/audio/vi/words/mafu_sawsc.wav,content,433,22050,1,-1.37,-12.85,VALID,assets/content/vietnamese/words.json,ok
vi_word_vafng_anh,vi,vàng anh,assets/audio/vi/words/vafng_anh.wav,content,433,22050,1,-1.37,-14.06,VALID,assets/content/vietnamese/words.json,ok
vi_word_hoofng,vi,hồng,assets/audio/vi/words/hoofng.wav,content,378,22050,1,-3.46,-17.71,VALID,assets/content/vietnamese/words.json,ok
vi_word_naau,vi,nâu,assets/audio/vi/words/naau.wav,content,383,22050,1,-3.46,-15.04,VALID,assets/content/vietnamese/words.json,ok
vi_word_xasm,vi,xám,assets/audio/vi/words/xasm.wav,content,280,22050,1,-1.37,-13.89,VALID,assets/content/vietnamese/words.json,ok
vi_word_dden,vi,đen,assets/audio/vi/words/dden.wav,content,314,22050,1,-3.46,-15.26,VALID,assets/content/vietnamese/words.json,ok
vi_word_trawsng,vi,trắng,assets/audio/vi/words/trawsng.wav,content,459,22050,1,-3.46,-17.98,VALID,assets/content/vietnamese/words.json,ok
vi_word_boosn_chaan,vi,bốn chân,assets/audio/vi/words/boosn_chaan.wav,content,411,22050,1,-1.37,-14.23,VALID,assets/content/vietnamese/words.json,ok
vi_word_casnh,vi,cánh,assets/audio/vi/words/casnh.wav,content,298,22050,1,-1.37,-13.5,VALID,assets/content/vietnamese/words.json,ok
vi_word_dduooi,vi,đuôi,assets/audio/vi/words/dduooi.wav,content,402,22050,1,-3.46,-16.08,VALID,assets/content/vietnamese/words.json,ok
vi_word_suwfng,vi,sừng,assets/audio/vi/words/suwfng.wav,content,378,22050,1,-3.46,-16.53,VALID,assets/content/vietnamese/words.json,ok
vi_word_loong,vi,lông,assets/audio/vi/words/loong.wav,content,367,22050,1,-3.46,-16.74,VALID,assets/content/vietnamese/words.json,ok
vi_word_vary,vi,vảy,assets/audio/vi/words/vary.wav,content,372,22050,1,-3.46,-17.67,VALID,assets/content/vietnamese/words.json,ok
vi_word_toor,vi,tổ,assets/audio/vi/words/toor.wav,content,256,22050,1,-1.37,-11.98,VALID,assets/content/vietnamese/words.json,ok
vi_word_hoof,vi,hồ,assets/audio/vi/words/hoof.wav,content,190,22050,1,-1.37,-11.08,VALID,assets/content/vietnamese/words.json,ok
vi_word_suoosi,vi,suối,assets/audio/vi/words/suoosi.wav,content,316,22050,1,-1.37,-13.22,VALID,assets/content/vietnamese/words.json,ok
vi_word_ddas,vi,đá,assets/audio/vi/words/ddas.wav,content,288,22050,1,-1.37,-13.01,VALID,assets/content/vietnamese/words.json,ok
vi_word_cast,vi,cát,assets/audio/vi/words/cast.wav,content,344,22050,1,-3.46,-18.39,VALID,assets/content/vietnamese/words.json,ok
vi_word_sosng,vi,sóng,assets/audio/vi/words/sosng.wav,content,307,22050,1,-1.37,-13.37,VALID,assets/content/vietnamese/words.json,ok
vi_word_thuyeefn_buoofm,vi,thuyền buồm,assets/audio/vi/words/thuyeefn_buoofm.wav,content,483,22050,1,-1.37,-11.77,VALID,assets/content/vietnamese/words.json,ok
vi_word_caafu,vi,cầu,assets/audio/vi/words/caafu.wav,content,360,22050,1,-3.46,-15.15,VALID,assets/content/vietnamese/words.json,ok
vi_word_dduwowfng_ddi,vi,đường đi,assets/audio/vi/words/dduwowfng_ddi.wav,content,365,22050,1,-1.37,-11.93,VALID,assets/content/vietnamese/words.json,ok
vi_word_ddefn_ddor,vi,đèn đỏ,assets/audio/vi/words/ddefn_ddor.wav,content,399,22050,1,-1.37,-14.49,VALID,assets/content/vietnamese/words.json,ok
vi_word_bieern_baso,vi,biển báo,assets/audio/vi/words/bieern_baso.wav,content,492,22050,1,-1.37,-12.72,VALID,assets/content/vietnamese/words.json,ok
vi_word_mux_baro_hieerm,vi,mũ bảo hiểm,assets/audio/vi/words/mux_baro_hieerm.wav,content,574,22050,1,-1.37,-14.2,VALID,assets/content/vietnamese/words.json,ok
vi_word_basc,vi,bác,assets/audio/vi/words/basc.wav,content,341,22050,1,-3.46,-19.21,VALID,assets/content/vietnamese/words.json,ok
vi_word_caaju,vi,cậu,assets/audio/vi/words/caaju.wav,content,325,22050,1,-3.46,-17.21,VALID,assets/content/vietnamese/words.json,ok
vi_word_dif,vi,dì,assets/audio/vi/words/dif.wav,content,269,22050,1,-1.37,-12.87,VALID,assets/content/vietnamese/words.json,ok
vi_word_coo_chus,vi,cô chú,assets/audio/vi/words/coo_chus.wav,content,374,22050,1,-1.37,-13.01,VALID,assets/content/vietnamese/words.json,ok
vi_word_em_bes,vi,em bé,assets/audio/vi/words/em_bes.wav,content,330,22050,1,-1.37,-14.01,VALID,assets/content/vietnamese/words.json,ok
vi_word_bajn_thaan,vi,bạn thân,assets/audio/vi/words/bajn_thaan.wav,content,423,22050,1,-1.37,-14.18,VALID,assets/content/vietnamese/words.json,ok
vi_word_lowsp,vi,lớp,assets/audio/vi/words/lowsp.wav,content,348,22050,1,-3.46,-16.86,VALID,assets/content/vietnamese/words.json,ok
vi_word_coo_hieeju,vi,cô hiệu,assets/audio/vi/words/coo_hieeju.wav,content,383,22050,1,-1.37,-15.2,VALID,assets/content/vietnamese/words.json,ok
vi_word_saan_chowi,vi,sân chơi,assets/audio/vi/words/saan_chowi.wav,content,456,22050,1,-1.37,-13.67,VALID,assets/content/vietnamese/words.json,ok
vi_word_xisch_ddu,vi,xích đu,assets/audio/vi/words/xisch_ddu.wav,content,446,22050,1,-1.37,-12.48,VALID,assets/content/vietnamese/words.json,ok
vi_word_caafu_truwowjt,vi,cầu trượt,assets/audio/vi/words/caafu_truwowjt.wav,content,418,22050,1,-1.37,-14.88,VALID,assets/content/vietnamese/words.json,ok
vi_word_bosng_roor,vi,bóng rổ,assets/audio/vi/words/bosng_roor.wav,content,469,22050,1,-1.37,-14.25,VALID,assets/content/vietnamese/words.json,ok
vi_word_bowi,vi,bơi,assets/audio/vi/words/bowi.wav,content,348,22050,1,-3.46,-15.59,VALID,assets/content/vietnamese/words.json,ok
vi_word_ddas_bosng,vi,đá bóng,assets/audio/vi/words/ddas_bosng.wav,content,457,22050,1,-1.37,-14.21,VALID,assets/content/vietnamese/words.json,ok
vi_word_nhary_daay,vi,nhảy dây,assets/audio/vi/words/nhary_daay.wav,content,423,22050,1,-1.37,-12.77,VALID,assets/content/vietnamese/words.json,ok
vi_word_cuwowsp_cowf,vi,cướp cờ,assets/audio/vi/words/cuwowsp_cowf.wav,content,447,22050,1,-1.37,-13.03,VALID,assets/content/vietnamese/words.json,ok
vi_word_chusc_ngur,vi,chúc ngủ,assets/audio/vi/words/chusc_ngur.wav,content,410,22050,1,-1.37,-12.66,VALID,assets/content/vietnamese/words.json,ok
vi_word_chafo_buoori,vi,chào buổi,assets/audio/vi/words/chafo_buoori.wav,content,455,22050,1,-1.37,-15.02,VALID,assets/content/vietnamese/words.json,ok
vi_word_xin_chafo,vi,xin chào,assets/audio/vi/words/xin_chafo.wav,content,444,22050,1,-1.37,-13.37,VALID,assets/content/vietnamese/words.json,ok
vi_word_tajm_bieejt,vi,tạm biệt,assets/audio/vi/words/tajm_bieejt.wav,content,430,22050,1,-1.37,-14.1,VALID,assets/content/vietnamese/words.json,ok
vi_word_lafm_own,vi,làm ơn,assets/audio/vi/words/lafm_own.wav,content,423,22050,1,-1.37,-13.66,VALID,assets/content/vietnamese/words.json,ok
vi_word_vaang,vi,vâng,assets/audio/vi/words/vaang.wav,content,344,22050,1,-3.46,-17.66,VALID,assets/content/vietnamese/words.json,ok
vi_word_daj,vi,dạ,assets/audio/vi/words/daj.wav,content,212,22050,1,-1.37,-13.98,VALID,assets/content/vietnamese/words.json,ok
vi_sentence_001,vi,Mẹ yêu bé.,assets/audio/vi/sentences/s_001.wav,content,668,22050,1,-1.37,-15.49,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_002,vi,Ba yêu con.,assets/audio/vi/sentences/s_002.wav,content,623,22050,1,-1.37,-16.36,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_003,vi,Con mèo ngủ.,assets/audio/vi/sentences/s_003.wav,content,584,22050,1,-1.37,-12.31,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_004,vi,Bé ăn cơm.,assets/audio/vi/sentences/s_004.wav,content,620,22050,1,-1.37,-16.95,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_005,vi,Bé uống sữa.,assets/audio/vi/sentences/s_005.wav,content,663,22050,1,-1.37,-16.43,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_006,vi,Gà kêu ó o.,assets/audio/vi/sentences/s_006.wav,content,711,22050,1,-1.37,-13.72,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_007,vi,Cá bơi dưới nước.,assets/audio/vi/sentences/s_007.wav,content,784,22050,1,-1.37,-14.72,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_008,vi,Hoa rất đẹp.,assets/audio/vi/sentences/s_008.wav,content,520,22050,1,-1.37,-16.2,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_009,vi,Trời đang nắng.,assets/audio/vi/sentences/s_009.wav,content,695,22050,1,-1.37,-15.23,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_010,vi,Bé đi học.,assets/audio/vi/sentences/s_010.wav,content,459,22050,1,-1.37,-15.43,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_011,vi,Cô giáo vui.,assets/audio/vi/sentences/s_011.wav,content,632,22050,1,-1.37,-13.95,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_012,vi,Bạn chơi bóng.,assets/audio/vi/sentences/s_012.wav,content,676,22050,1,-1.37,-15.08,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_013,vi,Nhà có cửa.,assets/audio/vi/sentences/s_013.wav,content,665,22050,1,-1.37,-15.06,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_014,vi,Xe chạy nhanh.,assets/audio/vi/sentences/s_014.wav,content,612,22050,1,-1.37,-15.36,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_015,vi,Chim bay trên trời.,assets/audio/vi/sentences/s_015.wav,content,873,22050,1,-1.37,-13.33,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_016,vi,Thỏ ăn cà rốt.,assets/audio/vi/sentences/s_016.wav,content,784,22050,1,-1.37,-14.43,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_017,vi,Bé rửa tay.,assets/audio/vi/sentences/s_017.wav,content,647,22050,1,-1.37,-16.54,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_018,vi,Mẹ nấu cơm.,assets/audio/vi/sentences/s_018.wav,content,682,22050,1,-1.37,-14.84,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_019,vi,Ba đọc sách.,assets/audio/vi/sentences/s_019.wav,content,554,22050,1,-1.37,-16.29,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_020,vi,Em bé khóc.,assets/audio/vi/sentences/s_020.wav,content,448,22050,1,-1.37,-15.68,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_021,vi,Chị hát hay.,assets/audio/vi/sentences/s_021.wav,content,527,22050,1,-1.37,-13.12,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_022,vi,Ông kể chuyện.,assets/audio/vi/sentences/s_022.wav,content,627,22050,1,-1.37,-14.38,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_023,vi,Bà nấu canh.,assets/audio/vi/sentences/s_023.wav,content,651,22050,1,-1.37,-14.45,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_024,vi,Bé đánh răng.,assets/audio/vi/sentences/s_024.wav,content,634,22050,1,-1.37,-16.63,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_025,vi,Trăng tròn đêm.,assets/audio/vi/sentences/s_025.wav,content,629,22050,1,-1.37,-13.95,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_026,vi,Mưa rơi nhẹ.,assets/audio/vi/sentences/s_026.wav,content,632,22050,1,-1.37,-14.41,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_027,vi,Lá xanh trên cây.,assets/audio/vi/sentences/s_027.wav,content,879,22050,1,-1.37,-14.22,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_028,vi,Quả táo đỏ.,assets/audio/vi/sentences/s_028.wav,content,660,22050,1,-1.37,-15.08,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_029,vi,Bé chào cô.,assets/audio/vi/sentences/s_029.wav,content,753,22050,1,-1.37,-14.42,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_030,vi,Con yêu mẹ.,assets/audio/vi/sentences/s_030.wav,content,484,22050,1,-1.37,-16.37,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_031,vi,Bé ngồi ghế.,assets/audio/vi/sentences/s_031.wav,content,712,22050,1,-1.37,-13.18,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_032,vi,Sách ở trên bàn.,assets/audio/vi/sentences/s_032.wav,content,805,22050,1,-1.37,-14.2,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_033,vi,Đèn sáng rồi.,assets/audio/vi/sentences/s_033.wav,content,805,22050,1,-1.37,-13.55,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_034,vi,Chó chạy ngoài sân.,assets/audio/vi/sentences/s_034.wav,content,883,22050,1,-1.37,-14.37,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_035,vi,Mèo ngồi im.,assets/audio/vi/sentences/s_035.wav,content,607,22050,1,-1.37,-12.67,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_036,vi,Bé mặc áo.,assets/audio/vi/sentences/s_036.wav,content,713,22050,1,-1.37,-16.22,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_037,vi,Mẹ đi chợ.,assets/audio/vi/sentences/s_037.wav,content,615,22050,1,-1.37,-14.28,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_038,vi,Ba về nhà.,assets/audio/vi/sentences/s_038.wav,content,656,22050,1,-1.37,-14.26,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_039,vi,Bé ngủ ngon.,assets/audio/vi/sentences/s_039.wav,content,641,22050,1,-1.37,-15.01,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_040,vi,Hôm nay vui.,assets/audio/vi/sentences/s_040.wav,content,519,22050,1,-1.37,-12.66,VALID,assets/content/vietnamese/sentences.json,ok
vi_sentence_041,vi,Con cảm ơn mẹ.,assets/audio/vi/sentences/s_041.wav,content,782,22050,1,-1.37,-15.74,VALID,assets/content/vietnamese/sentences.json,ok
vi_phrase_gioi_lam,vi,Giỏi lắm,assets/audio/vi/phrases/gioi_lam.wav,phrase,877,22050,1,-3.46,-18.82,VALID,lib/core/audio/vietnamese_speech_catalog.dart|lib/features/creativity/presentation/creativity_screen.dart|lib/features/japanese/presentation/kana_lesson_screen.dart|lib/features/vietnamese/presentation/vietnamese_letter_lesson_screen.dart,ok
vi_ph,vi,phờ,assets/audio/vi/phonics/vi_ph.wav,content,337,22050,1,-3.46,-16.34,UNUSED,,not referenced from dart/content
vi_th,vi,thờ,assets/audio/vi/phonics/vi_th.wav,content,295,22050,1,-1.37,-11.24,UNUSED,,not referenced from dart/content
vi_kh,vi,khờ,assets/audio/vi/phonics/vi_kh.wav,content,336,22050,1,-3.46,-15.83,UNUSED,,not referenced from dart/content
vi_nh,vi,nhờ,assets/audio/vi/phonics/vi_nh.wav,content,283,22050,1,-1.37,-12.05,UNUSED,,not referenced from dart/content
vi_ch,vi,chờ,assets/audio/vi/phonics/vi_ch.wav,content,307,22050,1,-1.37,-13.39,UNUSED,,not referenced from dart/content
vi_tr,vi,trờ,assets/audio/vi/phonics/vi_tr.wav,content,283,22050,1,-1.37,-12.47,UNUSED,,not referenced from dart/content
vi_gh,vi,gờ,assets/audio/vi/phonics/vi_gh.wav,content,306,22050,1,-1.37,-10.4,UNUSED,,not referenced from dart/content
vi_ng,vi,ngờ,assets/audio/vi/phonics/vi_ng.wav,content,383,22050,1,-3.46,-15.74,UNUSED,,not referenced from dart/content
vi_ngh,vi,nghờ,assets/audio/vi/phonics/vi_ngh.wav,content,348,22050,1,-3.46,-16.69,UNUSED,,not referenced from dart/content
ja_h_a,ja,あ,assets/audio/ja/kana/h_a.wav,kana,220,22050,1,-1.37,-19.98,UNUSED,,not referenced from dart/content
ja_h_a_example,ja,あめ,assets/audio/ja/examples/h_a.wav,kana,387,22050,1,-1.37,-14.35,VALID,,ok
ja_h_i,ja,い,assets/audio/ja/kana/h_i.wav,kana,220,22050,1,-1.37,-14.77,UNUSED,,not referenced from dart/content
ja_h_i_example,ja,いぬ,assets/audio/ja/examples/h_i.wav,kana,369,22050,1,-1.37,-13.23,VALID,,ok
ja_h_u,ja,う,assets/audio/ja/kana/h_u.wav,kana,222,22050,1,-1.37,-13.92,UNUSED,,not referenced from dart/content
ja_h_u_example,ja,うま,assets/audio/ja/examples/h_u.wav,kana,370,22050,1,-1.37,-13.77,VALID,,ok
ja_h_e,ja,え,assets/audio/ja/kana/h_e.wav,kana,220,22050,1,-1.37,-16.22,UNUSED,,not referenced from dart/content
ja_h_e_example,ja,えき,assets/audio/ja/examples/h_e.wav,kana,407,22050,1,-1.37,-17.09,VALID,,ok
ja_h_o,ja,お,assets/audio/ja/kana/h_o.wav,kana,226,22050,1,-1.37,-15.41,UNUSED,,not referenced from dart/content
ja_h_o_example,ja,おに,assets/audio/ja/examples/h_o.wav,kana,356,22050,1,-1.37,-16.13,VALID,,ok
ja_h_ka,ja,か,assets/audio/ja/kana/h_ka.wav,kana,230,22050,1,-1.37,-19.19,UNUSED,,not referenced from dart/content
ja_h_ka_example,ja,かさ,assets/audio/ja/examples/h_ka.wav,kana,414,22050,1,-1.37,-17.03,VALID,,ok
ja_h_ki,ja,き,assets/audio/ja/kana/h_ki.wav,kana,273,22050,1,-1.37,-14.78,UNUSED,,not referenced from dart/content
ja_h_ku,ja,く,assets/audio/ja/kana/h_ku.wav,kana,246,22050,1,-1.37,-14.48,UNUSED,,not referenced from dart/content
ja_h_ku_example,ja,くち,assets/audio/ja/examples/h_ku.wav,kana,433,22050,1,-1.37,-17.38,VALID,,ok
ja_h_ke,ja,け,assets/audio/ja/kana/h_ke.wav,kana,208,22050,1,-1.37,-18.66,UNUSED,,not referenced from dart/content
ja_h_ko,ja,こ,assets/audio/ja/kana/h_ko.wav,kana,217,22050,1,-1.37,-18.5,UNUSED,,not referenced from dart/content
ja_h_sa,ja,さ,assets/audio/ja/kana/h_sa.wav,kana,261,22050,1,-1.37,-20.95,UNUSED,,not referenced from dart/content
ja_h_sa_example,ja,さかな,assets/audio/ja/examples/h_sa.wav,kana,551,22050,1,-1.37,-16.71,VALID,,ok
ja_h_shi,ja,し,assets/audio/ja/kana/h_shi.wav,kana,332,22050,1,-1.37,-16.13,UNUSED,,not referenced from dart/content
ja_h_shi_example,ja,しろ,assets/audio/ja/examples/h_shi.wav,kana,428,22050,1,-1.37,-16.04,VALID,,ok
